country,glacier_name,glacier_id,year,lower_elevation,upper_elevation,area,winter_balance,winter_balance_unc,summer_balance,summer_balance_unc,annual_balance,annual_balance_unc,remarks
CH,ALLALIN,394,1977,2400,2500,31880,2.037,,-2.155,,-0.118,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,2500,2600,61870,2.024,,-1.977,,0.047,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,2600,2700,101250,2.065,,-1.82,,0.245,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,2700,2800,180630,2.109,,-1.596,,0.513,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,2800,2900,610000,2.129,,-1.539,,0.59,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,2900,3000,658750,2.171,,-1.258,,0.913,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3000,3100,796880,2.231,,-0.941,,1.29,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3100,3200,796250,2.263,,-0.669,,1.594,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3200,3300,1529370,2.275,,-0.51,,1.765,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3300,3400,1198130,2.293,,-0.314,,1.979,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3400,3500,1135630,2.302,,-0.114,,2.188,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3500,3600,906870,2.23,,0.06,,2.29,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3600,3700,739380,2.074,,0.14,,2.214,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3700,3800,437500,1.89,,0.22,,2.11,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3800,3900,368120,1.736,,0.277,,2.013,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,3900,4000,270630,1.6,,0.311,,1.911,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,4000,4100,160000,1.426,,0.328,,1.754,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1977,4100,4182,66250,1.229,,0.3,,1.529,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,2239,2300,16250,0.79,,-3.652,,-2.862,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,2300,2400,60000,0.944,,-3.309,,-2.365,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,2400,2500,38750,1.257,,-2.26,,-1.003,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,2500,2600,63130,1.3,,-1.958,,-0.658,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,2600,2700,103120,1.394,,-1.722,,-0.328,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,2700,2800,180000,1.504,,-1.463,,0.041,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,2800,2900,609380,1.529,,-1.42,,0.109,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,2900,3000,659380,1.649,,-1.204,,0.445,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3000,3100,800000,1.78,,-0.949,,0.831,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3100,3200,800630,1.864,,-0.746,,1.118,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3200,3300,1526250,1.93,,-0.661,,1.269,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3300,3400,1203750,2.001,,-0.505,,1.496,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3400,3500,1134370,2.066,,-0.335,,1.731,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3500,3600,906870,2.044,,-0.175,,1.869,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3600,3700,742500,1.919,,-0.064,,1.855,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3700,3800,433750,1.759,,0.046,,1.805,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3800,3900,367500,1.618,,0.113,,1.731,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,3900,4000,275000,1.487,,0.16,,1.647,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,4000,4100,158750,1.321,,0.201,,1.522,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1978,4100,4183,66880,1.137,,0.187,,1.324,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,2243,2300,14380,0.806,,-5.118,,-4.312,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,2300,2400,71250,0.832,,-4.889,,-4.057,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,2400,2500,48130,0.868,,-3.804,,-2.936,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,2500,2600,65630,0.869,,-3.461,,-2.592,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,2600,2700,104380,0.874,,-3.309,,-2.435,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,2700,2800,177500,0.882,,-2.931,,-2.049,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,2800,2900,605000,0.89,,-2.939,,-2.049,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,2900,3000,663120,0.906,,-2.513,,-1.607,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3000,3100,803750,0.931,,-2.069,,-1.138,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3100,3200,802500,0.95,,-1.753,,-0.803,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3200,3300,1520000,0.966,,-1.469,,-0.503,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3300,3400,1211880,0.976,,-0.987,,-0.011,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3400,3500,1133750,0.977,,-0.637,,0.34,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3500,3600,911250,0.943,,-0.405,,0.538,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3600,3700,743130,0.875,,-0.273,,0.602,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3700,3800,430620,0.795,,-0.136,,0.659,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3800,3900,368750,0.728,,-0.063,,0.665,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,3900,4000,275000,0.667,,-0.009,,0.658,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,4000,4100,158120,0.59,,0.042,,0.632,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1979,4100,4183,67500,0.507,,0.051,,0.558,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,2246,2300,13130,0.624,,-3.761,,-3.137,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,2300,2400,82500,0.733,,-3.425,,-2.692,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,2400,2500,60000,0.976,,-2.476,,-1.5,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,2500,2600,66250,1.055,,-2.134,,-1.079,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,2600,2700,105000,1.123,,-2.005,,-0.882,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,2700,2800,180630,1.241,,-1.713,,-0.472,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,2800,2900,600000,1.304,,-1.652,,-0.348,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,2900,3000,666250,1.38,,-1.439,,-0.059,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3000,3100,804370,1.522,,-1.389,,0.133,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3100,3200,803750,1.611,,-1.407,,0.204,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3200,3300,1517500,1.659,,-1.267,,0.392,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3300,3400,1217500,1.709,,-0.783,,0.926,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3400,3500,1131880,1.761,,-0.457,,1.304,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3500,3600,915000,1.746,,-0.276,,1.47,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3600,3700,743130,1.657,,-0.199,,1.458,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3700,3800,426880,1.528,,-0.099,,1.429,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3800,3900,370000,1.41,,-0.071,,1.339,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,3900,4000,275000,1.295,,-0.045,,1.25,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,4000,4100,158120,1.151,,-0.021,,1.13,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1980,4100,4184,68750,0.991,,-0.045,,0.946,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,2250,2300,11250,0.522,,-4.001,,-3.479,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,2300,2400,90000,0.63,,-3.719,,-3.089,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,2400,2500,70000,0.792,,-2.955,,-2.163,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,2500,2600,66880,0.859,,-2.596,,-1.737,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,2600,2700,107500,0.891,,-2.494,,-1.603,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,2700,2800,179380,0.941,,-2.184,,-1.243,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,2800,2900,594370,0.957,,-2.169,,-1.212,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,2900,3000,676880,0.982,,-1.808,,-0.826,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3000,3100,804370,1.063,,-1.333,,-0.27,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3100,3200,806250,1.127,,-1.086,,0.041,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3200,3300,1516880,1.166,,-0.983,,0.183,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3300,3400,1219380,1.211,,-0.761,,0.45,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3400,3500,1131880,1.259,,-0.527,,0.732,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3500,3600,917500,1.255,,-0.329,,0.926,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3600,3700,743130,1.192,,-0.218,,0.974,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3700,3800,426880,1.1,,-0.083,,1.017,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3800,3900,366250,1.012,,-0.026,,0.986,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,3900,4000,278130,0.926,,0.02,,0.946,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,4000,4100,158120,0.822,,0.072,,0.894,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1981,4100,4184,68750,0.706,,0.07,,0.776,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,2201,2300,21870,0.325,,-6.313,,-5.988,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,2300,2400,96250,0.486,,-5.845,,-5.359,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,2400,2500,95630,0.658,,-4.932,,-4.274,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,2500,2600,88120,0.721,,-4.509,,-3.788,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,2600,2700,130620,0.761,,-4.451,,-3.69,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,2700,2800,183750,0.849,,-4.009,,-3.16,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,2800,2900,596250,0.869,,-4.013,,-3.144,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,2900,3000,681250,0.962,,-3.549,,-2.587,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3000,3100,813120,1.106,,-2.907,,-1.801,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3100,3200,803120,1.183,,-2.31,,-1.127,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3200,3300,1533130,1.251,,-1.99,,-0.739,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3300,3400,1222500,1.311,,-1.5,,-0.189,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3400,3500,1134370,1.367,,-1.147,,0.22,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3500,3600,920000,1.353,,-0.86,,0.493,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3600,3700,744380,1.268,,-0.695,,0.573,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3700,3800,423750,1.158,,-0.498,,0.66,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3800,3900,368120,1.065,,-0.406,,0.659,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,3900,4000,276870,0.979,,-0.331,,0.648,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,4000,4100,157500,0.87,,-0.248,,0.622,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1982,4100,4184,68750,0.747,,-0.217,,0.53,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,2227,2300,18750,1.096,,-3.899,,-2.803,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,2300,2400,91250,1.187,,-3.681,,-2.494,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,2400,2500,92500,1.284,,-3.175,,-1.891,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,2500,2600,85630,1.339,,-2.927,,-1.588,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,2600,2700,129370,1.381,,-2.921,,-1.54,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,2700,2800,181250,1.436,,-2.706,,-1.27,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,2800,2900,590000,1.463,,-2.794,,-1.331,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,2900,3000,660000,1.48,,-2.582,,-1.102,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3000,3100,791880,1.541,,-2.256,,-0.715,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3100,3200,800000,1.575,,-1.98,,-0.405,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3200,3300,1539370,1.598,,-1.895,,-0.297,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3300,3400,1342500,1.615,,-1.644,,-0.029,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3400,3500,1043750,1.581,,-1.426,,0.155,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3500,3600,867500,1.48,,-1.198,,0.282,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3600,3700,709370,1.37,,-1.051,,0.319,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3700,3800,421880,1.237,,-0.866,,0.371,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3800,3900,392500,1.128,,-0.802,,0.326,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,3900,4000,290000,1.018,,-0.719,,0.299,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,4000,4100,175630,0.885,,-0.619,,0.266,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1983,4100,4192,63750,0.744,,-0.555,,0.189,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,2223,2300,16250,0.654,,-3.456,,-2.802,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,2300,2400,91870,0.736,,-3.12,,-2.384,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,2400,2500,91250,0.809,,-2.591,,-1.782,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,2500,2600,86250,0.863,,-2.304,,-1.441,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,2600,2700,127500,0.914,,-2.244,,-1.33,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,2700,2800,181250,0.964,,-1.979,,-1.015,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,2800,2900,605000,0.99,,-2.004,,-1.014,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,2900,3000,642500,1.006,,-1.717,,-0.711,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3000,3100,790630,1.023,,-1.327,,-0.304,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3100,3200,791250,1.033,,-1.045,,-0.012,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3200,3300,1549370,1.037,,-0.908,,0.129,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3300,3400,1322500,1.039,,-0.701,,0.338,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3400,3500,1043130,1.008,,-0.509,,0.499,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3500,3600,865620,0.936,,-0.343,,0.593,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3600,3700,706880,0.863,,-0.25,,0.613,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3700,3800,421880,0.778,,-0.156,,0.622,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3800,3900,395630,0.707,,-0.13,,0.577,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,3900,4000,286250,0.639,,-0.098,,0.541,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,4000,4100,173750,0.555,,-0.064,,0.491,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1984,4100,4192,63750,0.467,,-0.057,,0.41,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,2238,2300,16250,0.949,,-4.733,,-3.784,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,2300,2400,90620,0.995,,-4.403,,-3.408,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,2400,2500,88120,1.036,,-3.784,,-2.748,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,2500,2600,86250,1.049,,-3.47,,-2.421,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,2600,2700,125620,1.061,,-3.396,,-2.335,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,2700,2800,186250,1.08,,-3.075,,-1.995,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,2800,2900,607500,1.089,,-3.055,,-1.966,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,2900,3000,641250,1.111,,-2.724,,-1.613,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3000,3100,784380,1.157,,-2.455,,-1.298,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3100,3200,779380,1.189,,-2.239,,-1.05,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3200,3300,1556250,1.218,,-2.053,,-0.835,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3300,3400,1308750,1.241,,-1.54,,-0.299,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3400,3500,1043130,1.221,,-1.203,,0.018,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3500,3600,859380,1.145,,-0.965,,0.18,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3600,3700,706250,1.063,,-0.82,,0.243,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3700,3800,425000,0.961,,-0.645,,0.316,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3800,3900,392500,0.876,,-0.598,,0.278,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,3900,4000,284370,0.793,,-0.525,,0.268,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,4000,4100,173750,0.689,,-0.446,,0.243,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1985,4100,4192,63130,0.58,,-0.4,,0.18,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,2234,2300,16250,1.701,,-5.71,,-4.009,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,2300,2400,89370,1.741,,-5.35,,-3.609,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,2400,2500,85630,1.775,,-4.622,,-2.847,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,2500,2600,85630,1.788,,-4.299,,-2.511,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,2600,2700,124380,1.806,,-4.216,,-2.41,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,2700,2800,190000,1.819,,-3.893,,-2.074,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,2800,2900,611870,1.831,,-4.011,,-2.18,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,2900,3000,631250,1.835,,-3.601,,-1.766,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3000,3100,785630,1.86,,-3.035,,-1.175,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3100,3200,761870,1.875,,-2.571,,-0.696,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3200,3300,1565000,1.882,,-2.429,,-0.547,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3300,3400,1291250,1.884,,-2.11,,-0.226,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3400,3500,1041250,1.825,,-1.808,,0.017,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3500,3600,856880,1.694,,-1.493,,0.201,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3600,3700,701880,1.561,,-1.291,,0.27,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3700,3800,428750,1.405,,-1.051,,0.354,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3800,3900,392500,1.276,,-0.96,,0.316,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,3900,4000,281870,1.155,,-0.833,,0.322,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,4000,4100,173750,1.003,,-0.696,,0.307,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1986,4100,4192,61250,0.844,,-0.597,,0.247,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,2231,2300,15000,0.584,,-5.323,,-4.739,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,2300,2400,86250,0.635,,-5.056,,-4.421,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,2400,2500,85630,0.704,,-4.285,,-3.581,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,2500,2600,86250,0.741,,-3.984,,-3.243,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,2600,2700,123130,0.768,,-3.874,,-3.106,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,2700,2800,190000,0.804,,-3.554,,-2.75,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,2800,2900,618750,0.822,,-3.656,,-2.834,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,2900,3000,626250,0.854,,-3.276,,-2.422,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3000,3100,785000,0.897,,-2.884,,-1.987,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3100,3200,751870,0.925,,-2.57,,-1.645,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3200,3300,1573130,0.934,,-2.383,,-1.449,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3300,3400,1276880,0.947,,-1.846,,-0.899,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3400,3500,1037500,0.927,,-1.412,,-0.485,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3500,3600,850000,0.867,,-1.081,,-0.214,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3600,3700,701880,0.801,,-0.891,,-0.09,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3700,3800,429380,0.724,,-0.699,,0.025,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3800,3900,394370,0.652,,-0.665,,-0.013,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,3900,4000,277500,0.593,,-0.591,,0.002,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,4000,4100,173750,0.513,,-0.523,,-0.01,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1987,4100,4196,60000,0.433,,-0.477,,-0.044,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1988,2246,2300,11880,0.817,,-4.333,,-3.516,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1988,2300,2400,84380,0.854,,-4.2,,-3.346,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1988,2400,2500,84380,0.925,,-3.644,,-2.719,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1988,2500,2600,81880,0.988,,-3.392,,-2.404,,Bs calculated from reported Bw and Ba.
CH,ALLALIN,394,1988,2600,2700,118750,1.041,,-3.285,,-2.244,,Bs calculated from reported Bw and Ba.
