country,glacier_name,glacier_id,outline_id,year,time_system,begin_date,begin_date_unc,midseason_date,midseason_date_unc,end_date,end_date_unc,winter_balance,winter_balance_unc,summer_balance,summer_balance_unc,annual_balance,annual_balance_unc,ela_position,ela,ela_unc,aar,area,investigators,agencies,references,remarks
CA,PLACE,41,,1998,,,,,,,,,,,,-2.45,,above,2610,,0,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | GMB. 1995 [75] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
CA,PLACE,41,,1999,,,,,,,,,,,,0.62,,,1985,,0.76,,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6] | IAHS (ICSI)-UNEP-UNESCO, 1998: Fluctuations of Glaciers (FOG) 1990-1995, Vol. VII. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W., Hoelzle, M., Suter, S. and Frauenfelder, R.: 296 pp. [69] | GMB. 1995 [75] | WGMS, web site, http://www.geo.unizh.ch/wgms/ mass balance data 1998 [86]",
CA,PLACE,41,,2000,,,,,,,,,,,,0.13,,,2050,,0.54,,,,,
CA,PLACE,41,,2001,,,,,,,,,,,,-0.76,,,2170,,0.22,,,,,
CA,PLACE,41,,2002,,,,,,,,,,,,-0.123,,,,,,,,,WGMS (2008): FoG 2000-2005 (Vol. IX),Data from GMBB No. 8.
CA,PLACE,41,,2003,,,,,,,,,,,,-0.995,,,,,,,,,WGMS (2008): FoG 2000-2005 (Vol. IX),Data from GMBB No. 8.
CA,PLACE,41,,2004,stratigraphic,2003-09-23,0.0,2004-05-10,0.0,2004-10-20,0.0,,,,,-2.21,0.1,above,2610,,0,3174000,Michael N. Demuth (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2008): FoG 2000-2005 (Vol. IX),Number of meaurments does not include number of individual snow soundings along transects. ELA above max elevation.
CA,PLACE,41,,2005,stratigraphic,2004-10-20,0.0,2005-04-24,0.0,2005-10-01,0.0,,,,,-1.295,0.1,on,2405,15,0.01,3174000,Michael N. Demuth (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2008): FoG 2000-2005 (Vol. IX),Number of meaurments does not include number of individual snow soundings along transects.
CA,PLACE,41,,2006,combined,2006-04-22,0.0,,,2006-09-22,0.0,,,,,-1.9,,above,2610,,0,,Michael N. Demuth (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2009): GMBB No. 10 (2006-2007) | WGMS (2012): FoG 2005-2010 (Vol. X),ELA > ice limit; Max.Elevation taken from FoG 9
CA,PLACE,41,,2007,combined,2007-04-21,0.0,,,2007-09-15,0.0,,,,,-0.15,,,2180,,0.26,,Michael N. Demuth (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2009): GMBB No. 10 (2006-2007) | WGMS (2012): FoG 2005-2010 (Vol. X),
CA,PLACE,41,,2008,,,,,,,,,,,,-0.49,,,2060,,0.4,,,,WGMS (2011): GMBB No. 11 (2008-2009) | WGMS (2012): FoG 2005-2010 (Vol. X),
CA,PLACE,41,,2009,,,,,,,,,,,,-1.5,,,2340,,0.05,,Michael N. Demuth (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2011): GMBB No. 11 (2008-2009) | WGMS (2012): FoG 2005-2010 (Vol. X),
CA,PLACE,41,,2010,,,,,,,,,,,,0.08,,,2060,,0.45,,Michael N. Demuth (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2013): GMBB No. 12 (2010-2011) | WGMS (2012): FoG 2005-2010 (Vol. X),
CA,PLACE,41,,2011,,,,,,,,,,,,0.355,,,2010,,0.58,,Michael N. Demuth (66),66. Natural Resources Canada > Geological Survey of Canada,,
CA,PLACE,41,,2012,,,,,,,,,,,,0.12,,,2053,,0.5,,Michael N. Demuth (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2015): GGCB No. 1 (2012-2013),
CA,PLACE,41,,2013,,,,,,,,,,,,-2.3,,above,,,0,,Michael N. Demuth (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2015): GGCB No. 1 (2012-2013),
CA,PLACE,41,,2015,,,,,,,,,,,,-1.59,,,2470,,0.7,,Michael N. Demuth (66) | Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2017): GGCB No. 2 (2014-2015),
CA,PLACE,41,,2016,,,,,,,,,,,,-1.33,,,2500,,0.4,,Michael N. Demuth (66) | Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,WGMS (2017): GGCB No. 2 (2014-2015),preliminary data.
CA,PLACE,41,,2017,,2016-09-30,0.0,2017-04-26,0.0,2017-09-27,0.0,1.816,,-2.634,,-0.819,,,2500,,0.03,,Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,,
CA,PLACE,41,,2018,,2017-09-27,0.0,2018-05-07,0.0,2018-09-29,0.0,1.76,,-3.33,,-1.56,,,2450,,0.01,,Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,,
CA,PLACE,41,,2019,floating,2018-09-29,0.0,2019-04-25,0.0,2019-09-26,0.0,1.29,,-3.02,,-1.73,,above,2450,,0.01,,Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,,
CA,PLACE,41,,2020,floating,2019-09-26,0.0,,,2020-10-03,0.0,,,,,-1.65,,above,2450,,0.01,,Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,,Place Glacier was not visited in spring 2020 due to covid 19 travel restrictions. Only annual balance reported
CA,PLACE,41,,2021,floating,2020-10-03,0.0,2021-04-17,0.0,2021-09-24,0.0,1.387,,-3.767,,-2.379,,on,2450,,0.016,2587750,Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,,Calculated from submitted values
CA,PLACE,41,,2022,floating,2021-09-24,0.0,2022-04-26,0.0,2022-09-10,0.0,1.753,,-2.624,,-0.87,,on,2400,,0.045,2587750,Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,,"Based on geodetic observations (B. Menounos, UNBC), an additional ~0.63 m w.e. of average glacier-wide mass loss was observed. | Calculated from submitted values"
CA,PLACE,41,,2023,floating,2022-09-10,0.0,2023-04-24,0.0,2023-10-07,0.0,1.073,,-4.794,,-3.721,,above,2468,,0,2266300,Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,,Calculated from submitted values
CA,PLACE,41,,2024,floating,2023-10-07,0.0,2024-04-19,0.0,2024-09-21,0.0,1.33,,-3.34,,-2.01,,on,2450,,0.023,2531835,Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,,
CA,QUVIAGIVAA,3933,,1993,,1992-07-01,182.5,,,1993-07-02,182.0,,,,,-0.532,,,,,,,,,"[Data from] Cogley (2008, updated 2013) | [based on] Wolfe (1995); Hydrometeorological Investigations on a small valley glacier in the Sawtooth Range, Ellesmere Island, North West Territories, 205 p",
CA,RAM RIVER,1394,,1966,,,,,,,,1,,-1.06,,-0.06,,on,2760,,,1850000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",Data from Dyurgerov M. (2002).
CA,RAM RIVER,1394,,1967,,,,,,,,0.93,,-2.08,,-1.15,,on,3000,,,1850000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",Data from Dyurgerov M. (2002). Mass balance versus altitude recalculated by Dyurgerov: bs -2022
CA,RAM RIVER,1394,,1968,,,,,,,,0.91,,-0.62,,0.29,,on,2760,,,1850000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",Data from Dyurgerov M. (2002).
CA,RAM RIVER,1394,,1969,,,,,,,,0.8,,-1.09,,-0.29,,on,2760,,,1850000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",Data from Dyurgerov M. (2002).
CA,RAM RIVER,1394,,1970,,,,,,,,,,,,-1.24,,on,3000,,,1850000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",Data from Dyurgerov M. (2002).
CA,RAM RIVER,1394,,1971,stratigraphic,1970-09-02,0.0,,,1971-09-26,0.0,0.78,,-1.72,,-0.94,,on,2930,,0.04,1800000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",Data from Dyurgerov M. (2002).
CA,RAM RIVER,1394,,1972,stratigraphic,1971-09-26,0.0,,,1972-10-06,0.0,1.07,,-1.2,,-0.13,,on,2770,,0.48,1800000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",Data from Dyurgerov M. (2002).
CA,RAM RIVER,1394,,1973,stratigraphic,1972-10-06,0.0,,,1973-09-26,0.0,0.81,,-0.85,,-0.04,,on,2750,,0.57,1800000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",Data from Dyurgerov M. (2002).
CA,RAM RIVER,1394,,1974,stratigraphic,1973-09-26,0.0,,,1974-09-11,0.0,1.11,,-1.05,,0.06,,on,2740,,0.6,1800000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1973: Fluctuations of Glaciers (FOG) 1965-1970, Vol. II. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Kasser, P. Paris: 357 pp. [2] | IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3]",Data from Dyurgerov M. (2002).
CA,RAM RIVER,1394,,1975,stratigraphic,1974-09-11,0.0,,,1975-09-11,0.0,0.61,,-1.23,,-0.62,,,2910,,0.06,1800000,Gordon J. Young (74),74. National Hydrology Research Institute,,Data provided by Atsumu Ohmura.
CA,RGI60-03.01753,103390,,1974,,,,,,,,,,,,,,,,,0.71,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,RGI60-03.01753,103390,,1979,,,,,,,,,,,,,,,,,0.67,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,RGI60-03.01753,103390,,1982,,,,,,,,,,,,,,,,,0.77,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,RGI60-03.01753,103390,,2016,,,,,,,,,,,,,,,,,0.64,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,RGI60-03.01753,103390,,2019,,,,,,,,,,,,,,,,,0.22,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,RGI60-03.01755,103392,,1974,,,,,,,,,,,,,,,,,0.9,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,RGI60-03.01755,103392,,1979,,,,,,,,,,,,,,,,,0.86,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,RGI60-03.01755,103392,,1982,,,,,,,,,,,,,,,,,0.95,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,RGI60-03.01755,103392,,2016,,,,,,,,,,,,,,,,,0.87,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,RGI60-03.01755,103392,,2019,,,,,,,,,,,,,,,,,0.33,,,,Curley 2021 (https://doi.org/ 10.1017/jog.2021.44) [Table 3],[flag] aar: Estimated from snowlines in satellite and aerial photos
CA,SASKATCHEWAN,8,,2024,floating,2023-09-22,0.0,2024-04-07,0.0,2024-09-16,0.0,1.24,,-2.75,,-1.51,,on,2700,,0.512,22909700,Mark Ednie (66),66. Natural Resources Canada > Geological Survey of Canada,,[flag] Preliminary data
CA,SENTINEL,44,,1966,,,,,,,,3.28,,-3.31,,0.15,,on,1820,,,1985000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6]",Data from Dyurgerov M. (2002).
CA,SENTINEL,44,,1967,,,,,,,,4.21,,-4.39,,-0.18,,on,1875,,,1985000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6]",Data from Dyurgerov M. (2002).
CA,SENTINEL,44,,1968,,,,,,,,3.42,,-3.04,,0.38,,on,1720,,,1985000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6]",Data from Dyurgerov M. (2002).
CA,SENTINEL,44,,1969,,,,,,,,3.52,,-3.4,,0.12,,on,1800,,,1985000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6]",Data from Dyurgerov M. (2002).
CA,SENTINEL,44,,1970,,,,,,,,2.62,,-3.92,,-1.3,,on,2080,,,1927000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6]",Data from Dyurgerov M. (2002).
CA,SENTINEL,44,,1971,stratigraphic,1970-09-30,0.0,,,1971-10-04,0.0,3.86,,-3.29,,0.57,,on,1795,,0.72,1890000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6]",Data from Dyurgerov M. (2002).
CA,SENTINEL,44,,1972,stratigraphic,1971-10-04,0.0,,,1972-10-06,0.0,2.93,,-2.69,,0.2,,on,1825,,0.7,1890000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6]",Data from Dyurgerov M. (2002).
CA,SENTINEL,44,,1973,stratigraphic,1972-10-06,0.0,,,1973-10-05,0.0,3.38,,-2.6,,0.78,,on,1750,,0.91,1840000,,,"[data from] Dyurgerov, M. (2002) | [based on] IAHS (ICSI)-UNESCO, 1977: Fluctuations of Glaciers (FOG) 1970-1975, Vol. III. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Müller, F. Paris: 269 pp. [3] | IAHS (ICSI)-UNESCO, 1985: Fluctuations of Glaciers (FOG) 1975-1980, Vol. IV. Zürich: Compiled for the Permanent Service on the Fluctuations of Glaciers of the IUGG-FAGS/ICSU by Haeberli, W. Paris: 265 pp. [4] | IAHS (ICSI)-UNEP-UNESCO, 1988: Fluctuations of Glaciers (FOG) 1980-1985,Vol. V. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Müller, P. Paris: 290 p. [5] | IAHS (ICSI)-UNEP-UNESCO, 1993: Fluctuations of Glaciers (FOG) 1985-1990, Vol. VI. Zürich: World Glacier Monitoring Service. Compiled by Haeberli, W. and Hoelzle, M. Paris: 322 p. [6]",Data from Dyurgerov M. (2002).
