country,glacier_name,glacier_id,outline_id,id,date,date_unc,highest_elevation,lowest_elevation,mean_elevation,elevation_unc,area,area_unc,length,length_unc,terminus_type,platform,method,investigators,agencies,references,remarks
CH,GRAND CORNIER-NE-I,5551,,9967,2010-07-02,182.0,2789,2684,,,16000,,170,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,GRAND CORNIER-NE-II,5552,,9968,2010-07-02,182.0,3615,2942,3258,,75000,,430,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRAND DESERT,373,,1691,1959-07-02,182.0,3336,,,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRAND DESERT,373,,1692,1973-07-02,182.0,,,2960,,1850000,,2300,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,GRAND DESERT,373,,1693,1975-07-02,182.0,3340,2760,2960,,1850000,,2300,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,GRAND DESERT,373,,1694,1983-07-02,182.0,,2755,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,GRAND DESERT,373,,1695,1991-09-25,0.0,,2760,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRAND DESERT,373,,1696,1992-09-20,0.0,,2760,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRAND DESERT,373,,1697,2010-07-02,182.0,3215,2801,2961,,1064000,,1740,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRANDE DENT DE VEISIVI-SE,5567,,9983,2010-07-02,182.0,2897,2792,2832,,16000,,160,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRANDE LIRE GLACIER DE LA,5629,,10045,2010-07-02,182.0,3211,3074,3152,,47000,,360,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRANDE LUI,5676,,10092,2010-07-02,182.0,3443,3049,3293,,303000,,830,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRANDE PENTE,5708,,10100,2010-07-02,182.0,2770,2445,2586,,202000,,810,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRAND MUVERAN-NE,5228,,9689,2010-07-02,182.0,2852,2742,,,8000,,190,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,GRAND PLAN NEVE,455,,3485,1973-07-02,182.0,,,2460,,200000,,400,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,GRAND PLAN NEVE,455,,3486,1974-07-02,182.0,2560,2350,,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),
CH,GRAND PLAN NEVE,455,,3487,1975-07-02,182.0,2560,2350,,,200000,,400,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),
CH,GRAND PLAN NEVE,455,,3488,2010-07-02,182.0,2539,2375,,,121000,,340,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,GRAND REVERS,5695,,9487,2010-07-02,182.0,2212,1974,2044,,221000,,620,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRAND RUAN-I,5714,,10117,2010-07-02,182.0,3050,2971,,,11000,,80,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,GRAND RUAN-II,5715,,10118,2010-07-02,182.0,2959,2879,2910,,11000,,50,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRANDS GLACIER DES,5681,,9473,2010-07-02,182.0,3230,2639,2969,,880000,,1290,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRAND TAVE,5647,,10063,2010-07-02,182.0,3098,3034,,,5000,,110,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,GRASSEN-E,4956,,9364,2010-07-02,182.0,2775,2378,2570,,221000,,720,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRASSEN-W,4957,,9365,2010-07-02,182.0,2768,2248,,,414000,,950,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,GRAUHORN,4693,,9109,2009-07-02,182.0,3241,2633,2929,,223000,,1100,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRAW STOCK,4948,,9357,2010-07-02,182.0,2857,2627,2774,,118000,,620,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GREDETSCH-E,5298,,9759,2011-07-02,182.0,3493,3072,3269,,151000,,660,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GREDETSCHHORLI-SW (PART OF B34/06N),5296,,9757,2011-07-02,182.0,3180,2980,3073,,201000,,490,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GREDETSCH-W,5297,,9758,2011-07-02,182.0,3459,3076,3285,,505000,,990,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GREINA GLATSCHER DALLA,4706,,9122,2010-07-02,182.0,3067,2796,,,236000,,700,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,GRIALETSCH VADRET DA,5848,,10250,2009-07-02,182.0,3070,2640,2826,,1924000,,1670,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRIES,359,,1354,1965-10-09,0.0,,2364,,,,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II),
CH,GRIES,359,,10789,1966-06-20,0.0,,,,,,,,,land,,,,,"Haeberli, W. (1977). Experience with Glacier Calving and Air-Bubbling in High Alpine Water Reservoirs. Journal of Glaciology, 19(81), 589-594. https://doi.org/10.3189/S0022143000215499",
CH,GRIES,359,,10790,1966-06-21,0.0,,,,,,,,,lake,,,,,"Haeberli, W. (1977). Experience with Glacier Calving and Air-Bubbling in High Alpine Water Reservoirs. Journal of Glaciology, 19(81), 589-594. https://doi.org/10.3189/S0022143000215499",terminus_type: Lake formed by newly-constructed dam
CH,GRIES,359,,1355,1966-06-28,0.0,,2364,,,,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II),
CH,GRIES,359,,1356,1967-10-13,0.0,,2364,,,6572000,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II),
CH,GRIES,359,,1357,1968-10-12,0.0,3373,2364,,,,,,,,,,,,PSFG (1973): FoG 1965-1970 (Vol. II),
CH,GRIES,359,,10791,1973-07-02,182.0,,,,,,,,,lake,,,,,https://www.swisseduc.ch/glaciers/alps/griesgletscher/griesgletscher-en.html,
CH,GRIES,359,,1358,1973-07-02,182.0,,2370,2920,,,,6200,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,GRIES,359,,1359,1975-07-02,182.0,3370,2370,2920,,,,6200,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,GRIES,359,,1360,1976-07-01,182.5,,2402,,5,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,GRIES,359,,1361,1977-07-02,182.0,,2402,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,GRIES,359,,1362,1978-07-02,182.0,,2403,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,GRIES,359,,1363,1979-07-02,182.0,,2403,,,6337000,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,GRIES,359,,1364,1980-07-01,182.5,,2401,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,GRIES,359,,1365,1981-07-02,182.0,,2382,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,GRIES,359,,1366,1984-07-01,182.5,,2384,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,GRIES,359,,1367,1986-07-02,182.0,,2385,,,6249000,,,,,ground,direct,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,GRIES,359,,1368,1987-07-02,182.0,,2384,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,GRIES,359,,1369,1988-07-01,182.5,,2384,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,GRIES,359,,1370,1989-07-02,182.0,,2383,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,GRIES,359,,1371,1990-07-02,182.0,,2385,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,GRIES,359,,1372,1991-09-10,0.0,,2386,,,6194000,,,,,air,photo,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRIES,359,,1373,1992-09-18,0.0,,2385,,,,,,,,air,photo,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRIES,359,,1374,1993-09-01,0.0,,2385,,,,,,,,air,photo,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRIES,359,,1375,1994-09-06,0.0,,2385,,,,,,,,air,photo,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRIES,359,,1376,1996-09-30,0.0,,2389,,,,,,,,air,photo,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,GRIES,359,,1377,1997-09-17,0.0,,2385,,,,,,,,air,photo,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,GRIES,359,,1378,1998-08-31,0.0,,2383,,,5652000,,,,,air,photo,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,GRIES,359,,1379,1999-09-09,0.0,,2386,,,,,,,,air,photo,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,GRIES,359,,1380,2001-08-23,0.0,,2389,,,,,,,,air,photo,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIES,359,,10792,2002-07-02,182.0,,,,,,,,,land,,,,,https://www.swisseduc.ch/glaciers/alps/griesgletscher/griesgletscher-en.html,
CH,GRIES,359,,1381,2002-09-16,0.0,,2393,,,,,,,,air,photo,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIES,359,,1382,2003-08-23,0.0,,2395,,,5264000,,,,,air,photo,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIES,359,,1383,2004-10-05,0.0,,2402,,,,,,,,air,photo,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIES,359,,1385,2005-09-15,0.0,,2413,,,,,,,,air,photo,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIES,359,,1386,2009-07-02,182.0,3299,2422,2945,,4789000,,5480,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRIES,359,,1387,2013-07-02,182.0,3306,2424,,,4833750,,,,,,,,,WGMS (2015): GGCB No. 1 (2012-2013),
CH,GRIES,359,,1388,2015-07-02,182.0,3305,2444,,,4430630,,,,,,,Martin Funk (89),"89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology","Huss et al. (2015) | Glaciological Reports No 87-134, http://www.glamos.ch",
CH,GRIES,359,,1389,2016-07-01,182.5,3305,2444,,,4430630,,,,,,,"Martin Funk (89, 93)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 93. Glacier Monitoring in Switzerland",http://www.glamos.ch,PRELIMINARY
CH,GRIES,359,,1390,2017-07-02,182.0,3307,2432,,,4407500,,,,,,,Martin Funk (89),"89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology","Glaciological Reports (1881-2018), http://www.glamos.ch",
CH,GRIES,359,,1391,2018-07-02,182.0,3307,2432,,,4347500,,,,,,,"(89, 93)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 93. Glacier Monitoring in Switzerland",,
CH,GRIES,359,,1392,2019-07-02,182.0,3307,2432,,,4347500,,,,,,,"(89, 93)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 93. Glacier Monitoring in Switzerland",,
CH,GRIESSBRAWEN,4934,,9343,2010-07-02,182.0,2436,2226,2284,,34000,,250,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRIESSEGGEN,4817,,9230,2010-07-02,182.0,2743,2338,,,274000,,1350,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,GRIESSENFIRN (UR),4892,,9303,2010-07-02,182.0,2753,2359,2591,,212000,,720,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRIESSEN (OBWALDEN),423,,2833,1969-07-02,182.0,2887,,,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),
CH,GRIESSEN (OBWALDEN),423,,2834,1973-07-02,182.0,,,2600,,1270000,,1300,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII),[flag] mean_elevation: Originally submitted as median elevation
CH,GRIESSEN (OBWALDEN),423,,2835,1975-07-02,182.0,2890,2460,2600,,1270000,,1300,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,GRIESSEN (OBWALDEN),423,,2836,1987-07-02,182.0,,2550,,,,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI),
CH,GRIESSEN (OBWALDEN),423,,2837,1992-08-20,0.0,,2460,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRIESSEN (OBWALDEN),423,,2838,1993-08-20,0.0,,2460,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRIESSEN (OBWALDEN),423,,2839,1994-10-22,0.0,,2500,,,,,,,,ground,direct,,,WGMS (1998): FoG 1990-1995 (Vol. VII),
CH,GRIESSEN (OBWALDEN),423,,2840,1997-09-19,0.0,,2510,,,,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII),
CH,GRIESSEN (OBWALDEN),423,,2841,2001-10-18,0.0,,2500,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIESSEN (OBWALDEN),423,,2842,2002-08-22,0.0,,2470,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIESSEN (OBWALDEN),423,,2843,2003-08-22,0.0,,2470,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIESSEN (OBWALDEN),423,,2844,2004-09-13,0.0,,2507,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIESSEN (OBWALDEN),423,,2845,2005-09-15,0.0,,2515,,,,,,,,ground,direct,"Andreas Bauder (89, 121)","89. ETH Zurich > Laboratory of Hydraulics, Hydrology and Glaciology | 121. Swiss Academy of Sciences",WGMS (2008): FoG 2000-2005 (Vol. IX),
CH,GRIESSEN (OBWALDEN),423,,2846,2010-07-02,182.0,2830,2479,2609,,867000,,1650,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRIESSERNU,2313,,7452,2011-07-02,182.0,2976,2699,2800,,176000,,590,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRIESSFIRN-II,4606,,9011,2010-07-02,182.0,2994,2270,2828,,653000,,900,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRIESSFIRN-I (NO. 74),4605,,9010,2010-07-02,182.0,3036,2330,2465,,410000,,550,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR. | [flag] mean_elevation: Originally submitted as median elevation
CH,GRIESSHUBEL,4953,,9362,2010-07-02,182.0,2759,2567,,,31000,,180,,,air,other,Mauro Fischer (135),135. University of Fribourg > Department of Geosciences,"Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,GRIESS (KLAUSEN),425,,2866,1973-07-02,182.0,3080,,2420,,2480000,,1300,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,GRIESS (KLAUSEN),425,,2867,1975-07-02,182.0,3080,2180,2420,,2480000,,1300,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III),[flag] mean_elevation: Originally submitted as median elevation
CH,GRIESS (KLAUSEN),425,,2868,1976-07-01,182.5,,2213,,1,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,GRIESS (KLAUSEN),425,,2869,1977-07-02,182.0,,2213,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,GRIESS (KLAUSEN),425,,2870,1978-07-02,182.0,,2213,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,GRIESS (KLAUSEN),425,,2817,1979-07-02,182.0,,2213,,,,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV),
CH,GRIESS (KLAUSEN),425,,2871,1981-07-02,182.0,,2215,,,,,,,,ground,direct,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,GRIESS (KLAUSEN),425,,2872,1982-07-02,182.0,,2216,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
CH,GRIESS (KLAUSEN),425,,2873,1983-07-02,182.0,,2217,,,,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V),
